Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
Hamilton - 1718 - An answer to an Anonymous Libel_page_48.md,MinerU,0.022998,0.116279,2,4,21,1,3,21,1174,215,0.769231,91,21,0.000000,42,42,1.000000,1,0,0.786878,0.018779,4,4,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,MinerU,0.031016,0.112450,7,23,57,3,2,51,2805,498,0.754464,224,55,0.000000,103,103,0.666667,6,2,0.750853,0.018036,9,9,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12.md,MinerU,0.048356,0.136752,64,63,120,11,8,109,5108,936,0.733624,458,122,0.000000,235,235,0.625000,8,3,0.724484,0.024494,23,20,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,MinerU,0.058591,0.169725,16,32,26,6,7,24,1263,218,0.681818,110,35,0.000000,56,56,0.000000,2,2,0.692541,0.050691,11,11,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211.md,MinerU,0.045272,0.153614,15,38,37,3,7,41,1988,332,0.744444,180,46,0.000000,83,83,0.000000,1,1,0.690239,0.021341,7,7,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35.md",MinerU,0.028886,0.155039,1,7,13,0,1,19,727,129,0.689655,58,18,0.000000,23,23,1.000000,1,0,0.678722,0.039062,5,5,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26.md,MinerU,0.019972,0.072993,0,11,18,0,3,17,1452,274,0.846154,117,18,0.000000,52,52,0.000000,1,1,0.835770,0.040590,11,5,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106.md",MinerU,0.057004,0.176678,17,18,59,5,1,44,1649,283,0.671429,140,46,0.000000,36,36,1.000000,5,0,0.644110,0.027875,8,8,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184.md,MinerU,0.101401,0.135965,83,15,25,3,1,27,1213,228,0.741071,112,29,0.000000,65,65,-2.400000,5,17,0.714944,0.052174,12,8,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47.md,MinerU,0.053853,0.212460,18,75,88,9,24,100,3361,626,0.616197,284,109,0.000000,54,54,0.000000,2,2,0.615551,0.032733,20,16,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1.md",MinerU,0.055437,0.167382,16,66,74,3,11,64,2814,466,0.675926,216,70,0.000000,6,6,0.500000,4,2,0.661923,0.032751,15,12,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97.md",MinerU,0.070638,0.183727,7,58,69,1,7,62,1897,381,0.641176,170,61,0.000000,14,14,0.000000,2,2,0.636740,0.072000,27,23,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26.md",MinerU,0.031373,0.133489,14,20,38,5,6,46,2295,427,0.743017,179,46,0.000000,9,9,1.000000,3,0,0.742829,0.037559,16,14,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103.md,MinerU,0.054833,0.223404,3,15,41,0,5,37,1076,188,0.660714,112,38,0.000000,14,14,0.600000,5,2,0.583311,0.021858,4,4,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16.md",MinerU,0.055615,0.195171,4,72,79,1,15,81,2787,497,0.680147,272,87,0.000000,93,93,0.000000,2,2,0.599879,0.043478,21,17,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1.md,MinerU,0.038362,0.155340,12,23,54,4,3,57,2320,412,0.726829,205,56,0.000000,40,40,0.818182,11,2,0.699313,0.026634,11,10,1753,1750-1774
Ogilby - 1671 - America_page_399.md,MinerU,0.098259,0.194581,103,53,81,8,10,61,2412,406,0.662037,216,73,0.000000,70,70,-4.333333,3,16,0.638648,0.024752,10,10,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29.md,MinerU,0.036827,0.109890,1,20,18,0,4,16,1059,182,0.791209,91,19,0.000000,7,7,0.000000,1,1,0.755264,0.028090,5,4,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1.md,MinerU,0.026265,0.115385,2,10,15,0,4,17,1028,182,0.818182,88,16,0.000000,8,8,0.800000,5,1,0.775377,0.033708,6,6,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1.md,MinerU,0.098901,0.132653,76,6,26,2,2,22,1092,196,0.786408,103,22,0.000000,12,12,0.230769,13,10,0.762965,0.051020,10,9,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484.md,MinerU,0.125780,0.280532,165,269,171,36,48,148,4810,827,0.529833,419,197,0.000000,77,77,0.500000,8,4,0.550311,0.028221,23,22,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47.md",MinerU,0.038783,0.156379,11,8,32,4,1,33,1315,243,0.643564,101,36,0.000000,39,39,1.000000,2,0,0.661909,0.044715,11,11,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109.md",MinerU,0.284690,0.399281,215,491,207,43,76,103,3207,556,0.326667,300,202,0.000000,63,63,0.285714,14,10,0.448512,0.074570,39,34,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7.md",MinerU,0.063396,0.216450,27,68,73,9,13,78,2650,462,0.657480,254,87,0.000000,126,126,0.863636,22,3,0.592481,0.041485,19,17,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101.md,MinerU,0.126040,0.307692,25,82,105,6,10,72,1682,286,0.472603,146,77,0.000000,55,55,0.000000,2,2,0.470863,0.070922,20,20,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250.md",MinerU,0.192697,0.430603,691,513,527,206,69,361,8983,1477,0.286585,820,585,0.000000,405,405,-4.466667,15,82,0.446500,0.112763,182,52,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105.md",MinerU,0.089888,0.368421,22,47,59,3,26,69,1424,266,0.515625,192,93,0.000000,11,11,1.000000,2,0,0.414545,0.053498,13,11,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27.md,MinerU,0.008249,0.037383,3,3,3,0,3,5,1091,214,0.943182,88,5,0.000000,21,21,1.000000,4,0,0.948118,0.004739,1,1,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112.md,MinerU,0.042484,0.198795,6,5,28,1,2,30,918,166,0.615385,78,30,0.000000,32,32,1.000000,1,0,0.578407,0.036364,6,6,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from the best physitians as we_page_41.md",MinerU,0.087945,0.287749,18,81,79,4,19,78,2024,351,0.572139,201,86,0.000000,27,27,0.500000,4,2,0.482871,0.050595,17,16,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5.md,MinerU,0.043440,0.160622,11,18,69,4,1,57,2256,386,0.670391,179,59,0.000000,23,23,1.000000,2,0,0.643070,0.023136,9,9,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28.md",MinerU,0.038462,0.156489,2,12,42,0,3,38,1456,262,0.698413,126,38,0.000000,51,51,1.000000,1,0,0.658112,0.027027,7,6,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99.md,MinerU,0.002471,0.010256,2,0,1,1,0,1,1214,195,0.989130,92,1,0.000000,6,6,1.000000,1,0,0.981954,0.000000,0,0,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1.md,MinerU,0.030647,0.134228,3,3,21,0,1,19,881,149,0.763158,76,18,0.000000,3,3,1.000000,1,0,0.684484,0.006757,1,1,1784,1775-1799
"Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in Lancashire, the first day of Dec_page_22.md",MinerU,0.132806,0.315294,20,179,120,7,29,98,2402,425,0.458537,205,111,0.000000,21,21,0.500000,6,3,0.454546,0.066998,27,26,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3.md,MinerU,0.209091,0.372093,91,37,33,1,5,26,770,86,0.619048,84,32,0.000000,24,24,-7.000000,2,16,0.373483,0.012195,1,1,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149.md,MinerU,0.863734,0.462500,700,34,71,0,73,1,932,160,0.372881,118,74,0.000000,32,32,0.968750,64,2,0.419357,0.000000,0,0,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",OlmOCRv1,0.015538,0.066667,4,27,25,1,6,36,3604,645,0.881789,313,37,0.000000,89,89,0.500000,2,1,0.850491,0.037500,24,23,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",OlmOCRv1,0.010000,0.055118,14,5,3,6,0,15,2200,381,0.898477,197,20,0.000000,95,95,1.000000,0,0,0.885948,0.025840,10,10,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di_page_53.md",OlmOCRv1,0.035714,0.106725,5,80,51,2,11,60,3808,684,0.821522,381,68,0.000000,117,117,-4.333333,3,16,0.786198,0.032593,22,20,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",OlmOCRv1,0.091392,0.113924,3,150,2,0,28,8,1696,316,0.835366,164,27,0.000000,69,69,0.500000,8,4,0.845833,0.010417,3,3,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,OlmOCRv1,0.055847,0.136150,17,29,71,2,7,49,2095,426,0.754902,204,50,0.000000,67,67,1.000000,0,0,0.736376,0.066508,28,26,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,OlmOCRv1,0.011864,0.045662,1,7,6,1,1,8,1180,219,0.912621,103,9,0.000000,27,27,0.000000,1,1,0.909518,0.027397,6,6,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,OlmOCRv1,0.004096,0.016393,0,6,1,0,2,3,1709,305,0.973154,149,4,0.000000,78,78,0.833333,6,1,0.968604,0.006601,2,2,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",OlmOCRv1,0.011486,0.033875,3,30,14,1,8,16,4092,738,0.935780,327,21,0.000000,159,159,0.000000,3,3,0.935478,0.009576,7,7,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,OlmOCRv1,0.108220,0.210031,160,58,148,35,5,94,3382,638,0.686667,300,94,0.000000,157,157,1.000000,14,0,0.655949,0.034431,23,17,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122.md,OlmOCRv1,0.019427,0.048969,2,27,11,1,6,12,2059,388,0.921182,203,16,0.000000,63,63,0.000000,2,2,0.904019,0.026110,10,8,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1.md,OlmOCRv1,0.014888,0.045752,5,4,3,0,2,5,806,153,0.906250,64,6,0.000000,31,31,0.600000,5,2,0.905029,0.006623,1,1,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1.md,OlmOCRv1,0.035120,0.097614,36,45,107,8,5,77,5353,922,0.814385,431,80,0.000000,245,245,0.000000,1,1,0.815715,0.041081,38,35,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10.md",OlmOCRv1,0.012213,0.039604,8,26,8,0,6,18,3439,606,0.916364,275,23,0.000000,98,98,0.625000,8,3,0.913644,0.020000,12,12,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2.md",OlmOCRv1,0.008711,0.026591,2,32,16,0,10,18,5740,1053,0.950959,469,23,0.000000,225,225,0.400000,5,3,0.947924,0.003835,4,3,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31.md,OlmOCRv1,0.015828,0.065421,12,34,10,1,11,30,3538,642,0.880282,284,34,0.000000,123,123,0.750000,16,4,0.872914,0.007911,5,5,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1.md,OlmOCRv1,0.477716,0.491150,6,1697,12,1,311,21,3590,678,0.455041,367,200,0.000000,286,286,0.764706,17,4,0.375845,0.019022,7,7,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50.md,OlmOCRv1,0.016940,0.038028,3,54,9,1,11,15,3896,710,0.937888,322,20,0.000000,63,63,0.000000,2,2,0.928976,0.010000,7,7,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73.md,OlmOCRv1,0.029212,0.066434,12,27,4,0,4,15,1472,286,0.859259,135,19,0.000000,57,57,0.000000,1,1,0.862906,0.049645,14,14,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1.md,OlmOCRv1,0.093764,0.191781,84,71,54,13,17,40,2229,365,0.735135,185,49,0.000000,130,130,0.222222,9,7,0.714035,0.055402,20,16,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1.md",OlmOCRv1,0.005680,0.015848,1,16,3,0,5,5,3521,631,0.974729,277,7,0.000000,161,161,0.600000,5,2,0.972534,0.003195,2,2,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19.md,OlmOCRv1,0.032075,0.089109,6,19,9,2,7,9,1060,202,0.896552,87,9,0.000000,45,45,0.500000,4,2,0.866586,0.015228,3,3,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1.md,OlmOCRv1,0.118660,0.211740,148,128,344,22,20,160,5225,954,0.704591,501,148,0.000000,272,272,0.500000,4,2,0.653896,0.075314,72,65,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41.md,OlmOCRv1,0.059516,0.076087,3,85,8,0,15,6,1613,276,0.894366,142,15,0.000000,78,78,0.250000,4,3,0.884480,0.007663,2,2,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22.md,OlmOCRv1,0.005988,0.017094,0,7,5,0,3,3,2004,351,0.974194,155,4,0.000000,80,80,0.666667,3,1,0.969878,0.002874,1,1,1728,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1.md,OlmOCRv1,0.013629,0.043243,0,26,1,0,12,4,1981,370,0.971098,173,5,0.000000,75,75,0.666667,3,1,0.910705,0.005587,2,2,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25.md,OlmOCRv1,0.007680,0.026549,0,8,2,0,3,3,1302,226,0.961538,104,4,0.000000,47,47,0.666667,3,1,0.953034,0.004484,1,1,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118.md",OlmOCRv1,0.123223,0.163870,346,323,33,52,69,45,5697,1013,0.774327,483,109,0.000000,297,297,0.000000,2,2,0.821766,0.035141,35,32,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6.md,OlmOCRv1,0.006969,0.024972,6,16,12,1,6,15,4879,881,0.953353,343,16,0.000000,179,179,0.000000,1,1,0.949169,0.010274,9,9,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41.md,OlmOCRv1,0.013181,0.023697,2,13,0,0,3,2,1138,211,0.961165,103,4,0.000000,43,43,0.000000,2,2,0.961695,0.000000,0,0,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1.md,OlmOCRv1,0.007536,0.022075,5,10,5,0,2,8,2654,453,0.962185,238,9,0.000000,14,14,0.666667,3,1,0.951020,0.011086,5,5,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2.md,OlmOCRv1,0.012646,0.038835,3,14,10,0,4,12,2135,412,0.929348,184,13,0.000000,38,38,0.928571,14,1,0.922152,0.014706,6,5,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14.md,OlmOCRv1,0.011450,0.051887,0,14,1,0,6,5,1310,212,0.927083,96,7,0.000000,48,48,0.000000,1,1,0.904049,0.009709,2,2,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1.md,OlmOCRv1,0.041905,0.057143,41,11,14,1,2,13,1575,280,0.905063,158,15,0.000000,57,57,0.473684,19,10,0.902411,0.007168,2,2,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64.md,OlmOCRv1,0.013418,0.035433,4,15,0,0,5,4,1416,254,0.955357,112,5,0.000000,14,14,0.500000,2,1,0.940268,0.012048,3,3,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7.md",OlmOCRv1,0.004149,0.013730,2,7,2,0,2,4,2651,437,0.972350,217,6,0.000000,140,140,0.000000,1,1,0.975844,0.002299,1,1,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74.md,OlmOCRv1,0.019458,0.032967,1,21,6,0,5,4,1439,273,0.944882,127,7,0.000000,4,4,0.000000,1,1,0.936048,0.011194,3,3,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32.md,OlmOCRv1,0.015237,0.062201,4,15,0,0,6,7,1247,209,0.921053,114,9,0.000000,28,28,0.750000,12,3,0.893001,0.000000,0,0,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32.md,OlmOCRv1,0.007477,0.025510,0,8,0,0,4,1,1070,196,0.977528,89,2,0.000000,28,28,0.000000,1,1,0.966478,0.005208,1,1,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15.md,OlmOCRv1,0.013616,0.030973,0,17,1,0,6,1,1322,226,0.953271,107,5,0.000000,9,9,0.000000,2,2,0.961923,0.004545,1,1,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1.md",OlmOCRv1,0.007979,0.015504,0,5,1,0,1,1,752,129,0.966667,60,2,0.000000,7,7,0.000000,1,1,0.984374,0.007812,1,1,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7.md,OlmOCRv1,0.006623,0.023256,0,7,3,0,2,5,1510,301,0.965909,176,6,0.000000,47,47,0.000000,1,1,0.956430,0.006689,2,2,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243.md,OlmOCRv1,0.006792,0.017621,0,9,0,0,3,1,1325,227,0.980952,105,2,0.000000,2,2,0.000000,1,1,0.975572,0.004464,1,1,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",OlmOCRv1,0.006774,0.027426,7,21,9,0,10,16,5462,948,0.956120,433,19,0.000000,203,203,0.000000,2,2,0.947724,0.008529,8,8,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",OlmOCRv1,0.010072,0.037559,4,30,4,0,8,16,3773,639,0.940199,301,18,0.000000,91,91,0.777778,9,2,0.928190,0.012678,8,6,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,OlmOCRv1,0.009231,0.032573,2,11,2,1,4,5,1625,307,0.950355,141,7,0.000000,70,70,0.800000,5,1,0.943222,0.013158,4,4,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,OlmOCRv1,0.014286,0.048718,1,7,21,1,3,15,2030,390,0.911917,193,17,0.000000,81,81,0.000000,1,1,0.894577,0.012887,5,5,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,OlmOCRv1,0.003945,0.003436,0,6,0,0,1,0,1521,291,0.992701,137,1,0.000000,64,64,0.500000,2,1,0.996558,0.000000,0,0,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74.md,OlmOCRv1,0.033001,0.096774,33,8,2,0,3,21,1303,248,0.819672,122,22,0.000000,62,62,0.800000,5,1,0.808587,0.061224,15,11,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4.md,OlmOCRv1,0.051153,0.076923,1,30,20,1,4,8,997,169,0.883721,86,10,0.000000,33,33,0.000000,1,1,0.868946,0.030120,5,5,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51.md",OlmOCRv1,0.014419,0.036145,4,27,3,1,7,7,2358,415,0.940541,185,11,0.000000,69,69,0.000000,2,2,0.942820,0.007335,3,3,1695,1675-1699
Child - 1690 - A discourse about trade_page_175.md,OlmOCRv1,0.013526,0.036082,4,8,3,0,2,5,1109,194,0.929412,85,6,0.000000,42,42,0.800000,5,1,0.925423,0.010417,2,2,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14.md,OlmOCRv1,0.016575,0.030888,2,20,2,1,4,3,1448,259,0.939394,132,8,0.000000,25,25,0.750000,8,2,0.962038,0.007812,2,2,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21.md,OlmOCRv1,0.005483,0.007722,0,8,0,0,2,0,1459,259,0.991379,116,1,0.000000,56,56,0.000000,1,1,0.992248,0.000000,0,0,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73.md",OlmOCRv1,0.483805,0.540166,4,926,11,1,170,24,1945,361,0.429952,207,118,0.000000,26,26,0.000000,2,2,0.297435,0.062500,12,11,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20.md,OlmOCRv1,0.010903,0.027523,0,7,0,0,3,0,642,109,0.976190,42,1,0.000000,26,26,0.000000,1,1,0.972095,0.000000,0,0,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211.md",OlmOCRv1,0.015615,0.022556,3,17,4,0,4,2,1537,266,0.949580,119,6,0.000000,13,13,0.500000,2,1,0.973463,0.003817,1,1,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198.md,OlmOCRv1,0.045629,0.099398,0,72,11,0,20,13,1819,332,0.817647,170,31,0.000000,29,29,0.285714,7,5,0.850215,0.022436,7,7,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182.md",OlmOCRv1,0.048069,0.216667,3,32,26,1,19,32,1269,240,0.775401,187,42,0.000000,78,78,0.898305,59,6,0.590348,0.013514,3,3,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230.md,OlmOCRv1,0.009878,0.016949,0,12,1,1,2,1,1316,236,0.973913,115,3,0.000000,6,6,0.888889,9,1,0.980793,0.000000,0,0,1803,1800-1824
Fox - 1800 - An address to the people of Great Britain on the propriety of abstaining from West India Sugar and Rum_page_5.md,OlmOCRv1,0.003471,0.016245,1,9,1,0,4,5,3169,554,0.971774,248,7,0.000000,19,19,0.333333,3,2,0.970055,0.007273,4,4,1800,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4.md,OlmOCRv1,0.017949,0.033163,11,27,4,1,5,7,2340,392,0.946860,207,11,0.000000,109,109,1.000000,6,0,0.940707,0.007732,3,3,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1.md,OlmOCRv1,0.005567,0.015564,0,7,1,0,3,1,1437,257,0.982301,113,2,0.000000,6,6,0.000000,1,1,0.978444,0.000000,0,0,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48.md,OlmOCRv1,0.010221,0.037209,0,11,1,0,5,3,1174,215,0.956044,91,4,0.000000,42,42,0.000000,1,1,0.948255,0.009524,2,2,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,OlmOCRv1,0.004991,0.016064,0,11,3,0,2,6,2805,498,0.968750,224,7,0.000000,103,103,0.833333,6,1,0.965638,0.006048,3,3,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12.md,OlmOCRv1,0.017032,0.039530,4,63,20,0,12,25,5108,936,0.930131,458,32,0.000000,235,235,0.750000,8,2,0.922186,0.010823,10,10,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,OlmOCRv1,0.022961,0.036697,1,28,0,0,6,2,1263,218,0.936364,110,7,0.000000,56,56,0.000000,2,2,0.948892,0.004717,1,1,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211.md,OlmOCRv1,0.022133,0.036145,2,38,4,0,8,4,1988,332,0.944444,180,10,0.000000,83,83,0.000000,1,1,0.945214,0.003086,1,1,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35.md",OlmOCRv1,0.023384,0.062016,1,14,2,0,4,4,727,129,0.913793,58,5,0.000000,23,23,0.000000,1,1,0.895210,0.008000,1,1,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26.md,OlmOCRv1,0.006198,0.014599,0,9,0,0,3,1,1452,274,0.982906,117,2,0.000000,52,52,0.000000,1,1,0.979791,0.003690,1,1,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106.md",OlmOCRv1,0.026683,0.053004,2,34,8,0,7,8,1649,283,0.907143,140,13,0.000000,36,36,0.600000,5,2,0.901445,0.007246,2,2,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184.md,OlmOCRv1,0.062655,0.074561,1,75,0,1,15,1,1213,228,0.910714,112,10,0.000000,65,65,0.600000,5,2,0.915651,0.000000,0,0,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47.md,OlmOCRv1,0.027968,0.084665,15,63,16,0,15,38,3361,626,0.841549,284,45,0.000000,54,54,0.500000,2,1,0.824716,0.031097,19,14,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1.md",OlmOCRv1,0.015636,0.042918,3,38,3,0,11,9,2814,466,0.935185,216,14,0.000000,6,6,0.500000,4,2,0.917469,0.010989,5,5,1774,1750-1774
