Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
Young - 1807 - The West-India Common-place Book_page_149.md,MinerU,0.863734,0.462500,700,34,71,0,73,1,932,160,0.372881,118,74,0.656250,32,11,0.968750,64,2,0.419357,0.000000,0,0,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",OlmOCRv1,0.015538,0.066667,4,27,25,1,6,36,3604,645,0.881789,313,37,0.898876,89,9,0.500000,2,1,0.850491,0.037500,24,23,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",OlmOCRv1,0.010000,0.055118,14,5,3,6,0,15,2200,381,0.898477,197,20,0.884211,95,11,1.000000,0,0,0.885948,0.025840,10,10,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di_page_53.md",OlmOCRv1,0.035714,0.106725,5,80,51,2,11,60,3808,684,0.821522,381,68,0.863248,117,16,-4.333333,3,16,0.786198,0.032593,22,20,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",OlmOCRv1,0.091392,0.113924,3,150,2,0,28,8,1696,316,0.835366,164,27,0.739130,69,18,0.500000,8,4,0.845833,0.010417,3,3,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,OlmOCRv1,0.055847,0.136150,17,29,71,2,7,49,2095,426,0.754902,204,50,0.567164,67,29,1.000000,0,0,0.736376,0.066508,28,26,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,OlmOCRv1,0.011864,0.045662,1,7,6,1,1,8,1180,219,0.912621,103,9,0.851852,27,4,0.000000,1,1,0.909518,0.027397,6,6,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,OlmOCRv1,0.004096,0.016393,0,6,1,0,2,3,1709,305,0.973154,149,4,0.948718,78,4,0.833333,6,1,0.968604,0.006601,2,2,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",OlmOCRv1,0.011486,0.033875,3,30,14,1,8,16,4092,738,0.935780,327,21,0.930818,159,11,0.000000,3,3,0.935478,0.009576,7,7,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,OlmOCRv1,0.108220,0.210031,160,58,148,35,5,94,3382,638,0.686667,300,94,0.694268,157,48,1.000000,14,0,0.655949,0.034431,23,17,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122.md,OlmOCRv1,0.019427,0.048969,2,27,11,1,6,12,2059,388,0.921182,203,16,0.936508,63,4,0.000000,2,2,0.904019,0.026110,10,8,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1.md,OlmOCRv1,0.014888,0.045752,5,4,3,0,2,5,806,153,0.906250,64,6,0.935484,31,2,0.600000,5,2,0.905029,0.006623,1,1,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1.md,OlmOCRv1,0.035120,0.097614,36,45,107,8,5,77,5353,922,0.814385,431,80,0.775510,245,55,0.000000,1,1,0.815715,0.041081,38,35,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10.md",OlmOCRv1,0.012213,0.039604,8,26,8,0,6,18,3439,606,0.916364,275,23,0.918367,98,8,0.625000,8,3,0.913644,0.020000,12,12,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2.md",OlmOCRv1,0.008711,0.026591,2,32,16,0,10,18,5740,1053,0.950959,469,23,0.924444,225,17,0.400000,5,3,0.947924,0.003835,4,3,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31.md,OlmOCRv1,0.015828,0.065421,12,34,10,1,11,30,3538,642,0.880282,284,34,0.869919,123,16,0.750000,16,4,0.872914,0.007911,5,5,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1.md,OlmOCRv1,0.477716,0.491150,6,1697,12,1,311,21,3590,678,0.455041,367,200,0.472028,286,151,0.764706,17,4,0.375845,0.019022,7,7,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50.md,OlmOCRv1,0.016940,0.038028,3,54,9,1,11,15,3896,710,0.937888,322,20,0.873016,63,8,0.000000,2,2,0.928976,0.010000,7,7,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73.md,OlmOCRv1,0.029212,0.066434,12,27,4,0,4,15,1472,286,0.859259,135,19,0.877193,57,7,0.000000,1,1,0.862906,0.049645,14,14,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1.md,OlmOCRv1,0.093764,0.191781,84,71,54,13,17,40,2229,365,0.735135,185,49,0.730769,130,35,0.222222,9,7,0.714035,0.055402,20,16,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1.md",OlmOCRv1,0.005680,0.015848,1,16,3,0,5,5,3521,631,0.974729,277,7,0.975155,161,4,0.600000,5,2,0.972534,0.003195,2,2,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19.md,OlmOCRv1,0.032075,0.089109,6,19,9,2,7,9,1060,202,0.896552,87,9,0.888889,45,5,0.500000,4,2,0.866586,0.015228,3,3,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1.md,OlmOCRv1,0.118660,0.211740,148,128,344,22,20,160,5225,954,0.704591,501,148,0.665441,272,91,0.500000,4,2,0.653896,0.075314,72,65,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41.md,OlmOCRv1,0.059516,0.076087,3,85,8,0,15,6,1613,276,0.894366,142,15,0.910256,78,7,0.250000,4,3,0.884480,0.007663,2,2,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22.md,OlmOCRv1,0.005988,0.017094,0,7,5,0,3,3,2004,351,0.974194,155,4,0.962500,80,3,0.666667,3,1,0.969878,0.002874,1,1,1728,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1.md,OlmOCRv1,0.013629,0.043243,0,26,1,0,12,4,1981,370,0.971098,173,5,0.933333,75,5,0.666667,3,1,0.910705,0.005587,2,2,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25.md,OlmOCRv1,0.007680,0.026549,0,8,2,0,3,3,1302,226,0.961538,104,4,0.957447,47,2,0.666667,3,1,0.953034,0.004484,1,1,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118.md",OlmOCRv1,0.123223,0.163870,346,323,33,52,69,45,5697,1013,0.774327,483,109,0.797980,297,60,0.000000,2,2,0.821766,0.035141,35,32,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6.md,OlmOCRv1,0.006969,0.024972,6,16,12,1,6,15,4879,881,0.953353,343,16,0.905028,179,17,0.000000,1,1,0.949169,0.010274,9,9,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41.md,OlmOCRv1,0.013181,0.023697,2,13,0,0,3,2,1138,211,0.961165,103,4,0.930233,43,3,0.000000,2,2,0.961695,0.000000,0,0,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1.md,OlmOCRv1,0.007536,0.022075,5,10,5,0,2,8,2654,453,0.962185,238,9,0.928571,14,1,0.666667,3,1,0.951020,0.011086,5,5,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2.md,OlmOCRv1,0.012646,0.038835,3,14,10,0,4,12,2135,412,0.929348,184,13,0.868421,38,5,0.928571,14,1,0.922152,0.014706,6,5,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14.md,OlmOCRv1,0.011450,0.051887,0,14,1,0,6,5,1310,212,0.927083,96,7,0.937500,48,3,0.000000,1,1,0.904049,0.009709,2,2,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1.md,OlmOCRv1,0.041905,0.057143,41,11,14,1,2,13,1575,280,0.905063,158,15,1.000000,57,0,0.473684,19,10,0.902411,0.007168,2,2,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64.md,OlmOCRv1,0.013418,0.035433,4,15,0,0,5,4,1416,254,0.955357,112,5,1.000000,14,0,0.500000,2,1,0.940268,0.012048,3,3,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7.md",OlmOCRv1,0.004149,0.013730,2,7,2,0,2,4,2651,437,0.972350,217,6,0.971429,140,4,0.000000,1,1,0.975844,0.002299,1,1,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74.md,OlmOCRv1,0.019458,0.032967,1,21,6,0,5,4,1439,273,0.944882,127,7,0.500000,4,2,0.000000,1,1,0.936048,0.011194,3,3,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32.md,OlmOCRv1,0.015237,0.062201,4,15,0,0,6,7,1247,209,0.921053,114,9,0.892857,28,3,0.750000,12,3,0.893001,0.000000,0,0,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32.md,OlmOCRv1,0.007477,0.025510,0,8,0,0,4,1,1070,196,0.977528,89,2,0.964286,28,1,0.000000,1,1,0.966478,0.005208,1,1,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15.md,OlmOCRv1,0.013616,0.030973,0,17,1,0,6,1,1322,226,0.953271,107,5,0.777778,9,2,0.000000,2,2,0.961923,0.004545,1,1,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1.md",OlmOCRv1,0.007979,0.015504,0,5,1,0,1,1,752,129,0.966667,60,2,0.857143,7,1,0.000000,1,1,0.984374,0.007812,1,1,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7.md,OlmOCRv1,0.006623,0.023256,0,7,3,0,2,5,1510,301,0.965909,176,6,0.978723,47,1,0.000000,1,1,0.956430,0.006689,2,2,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243.md,OlmOCRv1,0.006792,0.017621,0,9,0,0,3,1,1325,227,0.980952,105,2,1.000000,2,0,0.000000,1,1,0.975572,0.004464,1,1,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",OlmOCRv1,0.006774,0.027426,7,21,9,0,10,16,5462,948,0.956120,433,19,0.955665,203,9,0.000000,2,2,0.947724,0.008529,8,8,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",OlmOCRv1,0.010072,0.037559,4,30,4,0,8,16,3773,639,0.940199,301,18,0.912088,91,8,0.777778,9,2,0.928190,0.012678,8,6,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,OlmOCRv1,0.009231,0.032573,2,11,2,1,4,5,1625,307,0.950355,141,7,0.957143,70,3,0.800000,5,1,0.943222,0.013158,4,4,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,OlmOCRv1,0.014286,0.048718,1,7,21,1,3,15,2030,390,0.911917,193,17,0.888889,81,9,0.000000,1,1,0.894577,0.012887,5,5,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,OlmOCRv1,0.003945,0.003436,0,6,0,0,1,0,1521,291,0.992701,137,1,0.984375,64,1,0.500000,2,1,0.996558,0.000000,0,0,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74.md,OlmOCRv1,0.033001,0.096774,33,8,2,0,3,21,1303,248,0.819672,122,22,0.677419,62,20,0.800000,5,1,0.808587,0.061224,15,11,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4.md,OlmOCRv1,0.051153,0.076923,1,30,20,1,4,8,997,169,0.883721,86,10,0.757576,33,8,0.000000,1,1,0.868946,0.030120,5,5,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51.md",OlmOCRv1,0.014419,0.036145,4,27,3,1,7,7,2358,415,0.940541,185,11,0.913043,69,6,0.000000,2,2,0.942820,0.007335,3,3,1695,1675-1699
Child - 1690 - A discourse about trade_page_175.md,OlmOCRv1,0.013526,0.036082,4,8,3,0,2,5,1109,194,0.929412,85,6,0.952381,42,2,0.800000,5,1,0.925423,0.010417,2,2,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14.md,OlmOCRv1,0.016575,0.030888,2,20,2,1,4,3,1448,259,0.939394,132,8,0.840000,25,4,0.750000,8,2,0.962038,0.007812,2,2,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21.md,OlmOCRv1,0.005483,0.007722,0,8,0,0,2,0,1459,259,0.991379,116,1,0.982143,56,1,0.000000,1,1,0.992248,0.000000,0,0,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73.md",OlmOCRv1,0.483805,0.540166,4,926,11,1,170,24,1945,361,0.429952,207,118,0.384615,26,16,0.000000,2,2,0.297435,0.062500,12,11,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20.md,OlmOCRv1,0.010903,0.027523,0,7,0,0,3,0,642,109,0.976190,42,1,1.000000,26,0,0.000000,1,1,0.972095,0.000000,0,0,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211.md",OlmOCRv1,0.015615,0.022556,3,17,4,0,4,2,1537,266,0.949580,119,6,0.769231,13,3,0.500000,2,1,0.973463,0.003817,1,1,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198.md,OlmOCRv1,0.045629,0.099398,0,72,11,0,20,13,1819,332,0.817647,170,31,0.620690,29,11,0.285714,7,5,0.850215,0.022436,7,7,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182.md",OlmOCRv1,0.048069,0.216667,3,32,26,1,19,32,1269,240,0.775401,187,42,0.897436,78,8,0.898305,59,6,0.590348,0.013514,3,3,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230.md,OlmOCRv1,0.009878,0.016949,0,12,1,1,2,1,1316,236,0.973913,115,3,1.000000,6,0,0.888889,9,1,0.980793,0.000000,0,0,1803,1800-1824
Fox - 1800 - An address to the people of Great Britain on the propriety of abstaining from West India Sugar and Rum_page_5.md,OlmOCRv1,0.003471,0.016245,1,9,1,0,4,5,3169,554,0.971774,248,7,1.000000,19,0,0.333333,3,2,0.970055,0.007273,4,4,1800,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4.md,OlmOCRv1,0.017949,0.033163,11,27,4,1,5,7,2340,392,0.946860,207,11,0.908257,109,10,1.000000,6,0,0.940707,0.007732,3,3,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1.md,OlmOCRv1,0.005567,0.015564,0,7,1,0,3,1,1437,257,0.982301,113,2,1.000000,6,0,0.000000,1,1,0.978444,0.000000,0,0,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48.md,OlmOCRv1,0.010221,0.037209,0,11,1,0,5,3,1174,215,0.956044,91,4,0.952381,42,2,0.000000,1,1,0.948255,0.009524,2,2,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,OlmOCRv1,0.004991,0.016064,0,11,3,0,2,6,2805,498,0.968750,224,7,0.970874,103,3,0.833333,6,1,0.965638,0.006048,3,3,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12.md,OlmOCRv1,0.017032,0.039530,4,63,20,0,12,25,5108,936,0.930131,458,32,0.923404,235,18,0.750000,8,2,0.922186,0.010823,10,10,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,OlmOCRv1,0.022961,0.036697,1,28,0,0,6,2,1263,218,0.936364,110,7,0.892857,56,6,0.000000,2,2,0.948892,0.004717,1,1,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211.md,OlmOCRv1,0.022133,0.036145,2,38,4,0,8,4,1988,332,0.944444,180,10,0.939759,83,5,0.000000,1,1,0.945214,0.003086,1,1,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35.md",OlmOCRv1,0.023384,0.062016,1,14,2,0,4,4,727,129,0.913793,58,5,0.869565,23,3,0.000000,1,1,0.895210,0.008000,1,1,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26.md,OlmOCRv1,0.006198,0.014599,0,9,0,0,3,1,1452,274,0.982906,117,2,1.000000,52,0,0.000000,1,1,0.979791,0.003690,1,1,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106.md",OlmOCRv1,0.026683,0.053004,2,34,8,0,7,8,1649,283,0.907143,140,13,0.805556,36,7,0.600000,5,2,0.901445,0.007246,2,2,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184.md,OlmOCRv1,0.062655,0.074561,1,75,0,1,15,1,1213,228,0.910714,112,10,0.923077,65,5,0.600000,5,2,0.915651,0.000000,0,0,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47.md,OlmOCRv1,0.027968,0.084665,15,63,16,0,15,38,3361,626,0.841549,284,45,0.666667,54,18,0.500000,2,1,0.824716,0.031097,19,14,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1.md",OlmOCRv1,0.015636,0.042918,3,38,3,0,11,9,2814,466,0.935185,216,14,0.333333,6,4,0.500000,4,2,0.917469,0.010989,5,5,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97.md",OlmOCRv1,0.034792,0.065617,4,54,8,0,9,16,1897,381,0.882353,170,20,0.714286,14,4,0.000000,2,2,0.872015,0.024194,9,8,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26.md",OlmOCRv1,0.019172,0.044496,5,30,9,1,6,12,2295,427,0.905028,179,17,0.666667,9,3,0.000000,3,3,0.912940,0.023697,10,10,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103.md,OlmOCRv1,0.015799,0.047872,1,16,0,0,7,2,1076,188,0.946429,112,6,0.928571,14,1,0.600000,5,2,0.935111,0.000000,0,0,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16.md",OlmOCRv1,0.026193,0.064386,7,52,14,0,10,22,2787,497,0.900735,272,27,0.849462,93,14,0.000000,2,2,0.877038,0.012320,6,6,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1.md,OlmOCRv1,0.042672,0.065534,1,91,7,0,14,13,2320,412,0.878049,205,25,0.825000,40,7,0.818182,11,2,0.889296,0.010050,4,4,1753,1750-1774
Ogilby - 1671 - America_page_399.md,OlmOCRv1,0.031509,0.051724,2,67,7,0,11,10,2412,406,0.916667,216,18,0.914286,70,6,0.666667,3,1,0.910245,0.015190,6,6,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29.md,OlmOCRv1,0.021719,0.027473,0,23,0,0,5,0,1059,182,0.967033,91,3,0.714286,7,2,0.000000,1,1,0.972147,0.000000,0,0,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1.md,OlmOCRv1,0.007782,0.027473,0,8,0,0,4,1,1028,182,0.977273,88,2,1.000000,8,0,0.800000,5,1,0.963869,0.005618,1,1,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1.md,OlmOCRv1,0.012821,0.051020,0,12,2,0,6,4,1092,196,0.922330,103,8,1.000000,12,0,0.538462,13,6,0.928901,0.005263,1,1,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484.md,OlmOCRv1,0.079626,0.157195,18,292,73,1,48,81,4810,827,0.727924,419,114,0.623377,77,29,0.000000,8,8,0.702420,0.075641,59,53,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47.md",OlmOCRv1,0.018251,0.045267,0,17,7,0,4,7,1315,243,0.900990,101,10,0.871795,39,5,0.000000,2,2,0.917674,0.016736,4,4,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109.md",OlmOCRv1,0.242283,0.269784,266,486,25,41,75,34,3207,556,0.553333,300,134,0.571429,63,27,0.142857,14,12,0.736838,0.042146,22,20,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7.md",OlmOCRv1,0.038868,0.069264,10,84,9,1,14,17,2650,462,0.885827,254,29,0.857143,126,18,0.863636,22,3,0.877102,0.020045,9,8,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101.md,OlmOCRv1,0.030321,0.090909,4,11,36,0,2,24,1682,286,0.821918,146,26,0.800000,55,11,0.000000,2,2,0.797414,0.021127,6,6,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250.md",OlmOCRv1,0.106757,0.230873,119,692,148,46,108,187,8983,1477,0.651220,820,286,0.664198,405,136,0.666667,15,5,0.648034,0.055830,79,71,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105.md",OlmOCRv1,0.109551,0.187970,5,142,9,1,33,16,1424,266,0.765625,192,45,0.727273,11,3,0.000000,2,2,0.736101,0.008547,2,2,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27.md,OlmOCRv1,0.010082,0.037383,2,9,0,0,5,3,1091,214,0.943182,88,5,0.904762,21,2,0.750000,4,1,0.948011,0.000000,0,0,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112.md,OlmOCRv1,0.015251,0.048193,2,9,3,0,3,5,918,166,0.923077,78,6,0.968750,32,1,0.000000,1,1,0.914284,0.018405,3,3,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from the best physitians as we_page_41.md",OlmOCRv1,0.025692,0.102564,8,22,22,2,6,28,2024,351,0.830846,201,34,0.888889,27,3,0.250000,4,3,0.795892,0.028818,10,10,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5.md,OlmOCRv1,0.018174,0.072539,5,27,9,0,3,25,2256,386,0.860335,179,25,0.956522,23,1,0.000000,2,2,0.843417,0.041775,16,15,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28.md",OlmOCRv1,0.014423,0.030534,2,16,3,0,5,3,1456,262,0.960317,126,5,0.960784,51,2,0.000000,1,1,0.954727,0.000000,0,0,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99.md,OlmOCRv1,0.004119,0.015385,1,3,1,0,1,2,1214,195,0.967391,92,3,1.000000,6,0,0.000000,1,1,0.968879,0.000000,0,0,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1.md,OlmOCRv1,0.007946,0.020134,0,7,0,0,3,0,881,149,0.986842,76,1,1.000000,3,0,0.000000,1,1,0.979662,0.000000,0,0,1784,1775-1799
"Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in Lancashire, the first day of Dec_page_22.md",OlmOCRv1,0.085762,0.152941,10,169,27,0,29,36,2402,425,0.741463,205,53,0.571429,21,9,0.000000,6,6,0.729691,0.063131,25,25,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3.md,OlmOCRv1,0.058442,0.139535,1,35,9,0,5,7,770,86,0.857143,84,12,0.791667,24,5,0.500000,2,1,0.745929,0.000000,0,0,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149.md,OlmOCRv1,0.292918,0.587500,209,34,30,79,5,10,932,160,0.872881,118,15,0.625000,32,12,0.953125,64,3,0.406649,0.017094,4,4,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",OlmOCRv2,0.013873,0.058915,7,22,21,2,6,30,3604,645,0.894569,313,33,0.910112,89,8,0.500000,2,1,0.874923,0.023401,15,15,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",OlmOCRv2,0.006364,0.026247,3,8,3,0,1,9,2200,381,0.949239,197,10,0.915789,95,8,1.000000,0,0,0.939628,0.007895,3,3,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di_page_53.md",OlmOCRv2,0.030200,0.095029,10,65,40,2,11,52,3808,684,0.839895,381,61,0.863248,117,16,-4.333333,3,16,0.810352,0.019259,13,11,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",OlmOCRv2,0.046580,0.085443,33,42,4,8,9,10,1696,316,0.859756,164,23,0.826087,69,12,0.625000,8,3,0.889894,0.022222,7,6,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,OlmOCRv2,0.054415,0.122066,24,35,55,3,7,42,2095,426,0.789216,204,43,0.582090,67,28,1.000000,0,0,0.757240,0.049763,21,19,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,OlmOCRv2,0.014407,0.045662,1,11,5,1,2,7,1180,219,0.922330,103,8,0.851852,27,4,0.000000,1,1,0.920217,0.032110,7,7,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,OlmOCRv2,0.004096,0.016393,0,6,1,0,2,3,1709,305,0.973154,149,4,0.948718,78,4,0.833333,6,1,0.968604,0.006601,2,2,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",OlmOCRv2,0.009775,0.031165,4,21,15,1,7,15,4092,738,0.941896,327,19,0.943396,159,9,0.000000,3,3,0.939250,0.008197,6,6,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,OlmOCRv2,0.146954,0.195925,215,51,231,3,17,105,3382,638,0.603333,300,119,0.630573,157,58,0.785714,14,3,0.673260,0.030449,19,14,1682,1675-1699
