Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,MinerU,0.035778,0.13215,5,39,57,0,8,59,2823,507,0.728448,232,63,0.825243,103,18,0.666667,6,2,0.722882,0.02004,10,10,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12.md,MinerU,0.070734,0.151295,46,203,122,3,33,110,5245,965,0.721074,484,135,0.767347,245,57,0.555556,9,4,0.7089,0.019251,18,15,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,MinerU,0.053333,0.147321,7,35,26,1,8,24,1275,224,0.721739,115,32,0.767857,56,13,0,2,2,0.701266,0.036866,8,8,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211.md,MinerU,0.093373,0.191617,11,140,35,1,23,40,1992,334,0.675824,182,59,0.662651,83,28,0,1,1,0.645102,0.022436,7,7,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35.md",MinerU,0.042292,0.181818,0,19,12,0,6,18,733,132,0.655738,61,21,0.652174,23,8,0,1,1,0.641761,0.047619,6,6,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26.md,MinerU,0.025342,0.100719,0,19,18,0,7,21,1460,278,0.793388,121,25,0.923077,52,4,0,1,1,0.79156,0.04797,13,7,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106.md",MinerU,0.155095,0.271845,12,207,58,3,36,45,1786,309,0.530864,162,76,0.434783,46,26,0.5,6,3,0.555313,0.036232,10,10,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184.md,MinerU,0.117309,0.164502,81,37,25,2,7,29,1219,231,0.686957,115,36,0.738462,65,17,-2.6,5,18,0.683663,0.057522,13,9,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47.md,MinerU,0.061926,0.224329,12,111,86,6,34,102,3375,633,0.608247,291,114,0.648148,54,19,0,2,2,0.600317,0.029752,18,14,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1.md",MinerU,0.057475,0.182008,9,81,73,0,20,67,2836,478,0.662222,225,76,0.333333,6,4,0.5,4,2,0.641102,0.037118,17,15,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97.md",MinerU,0.125867,0.242574,7,179,68,1,30,67,2018,404,0.555556,189,84,0.333333,24,16,0,3,3,0.577494,0.08,30,26,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26.md",MinerU,0.09617,0.204793,5,199,32,0,41,53,2454,459,0.621359,206,78,0.227273,22,17,0.25,4,3,0.651901,0.045455,19,17,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103.md,MinerU,0.059314,0.226316,3,26,35,0,9,34,1079,190,0.675439,114,37,0.714286,14,4,0.6,5,2,0.580422,0.022099,4,4,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16.md",MinerU,0.093976,0.22179,4,190,79,1,32,81,2905,514,0.646853,286,101,0.634615,104,38,0,3,3,0.579132,0.043478,21,17,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1.md,MinerU,0.074979,0.190931,4,119,52,1,21,58,2334,419,0.657277,213,73,0.575,40,17,0.818182,11,2,0.661007,0.032581,13,12,1753,1750-1774
Ogilby - 1671 - America_page_399.md,MinerU,0.101073,0.216019,101,63,81,8,16,65,2424,412,0.632287,223,82,0.6,70,28,-4.333333,3,16,0.610857,0.029703,12,12,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29.md,MinerU,0.042254,0.140541,1,26,18,0,7,19,1065,185,0.734043,94,25,0.428571,7,4,0,1,1,0.70787,0.033708,6,5,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1.md,MinerU,0.040385,0.175532,1,28,13,0,12,21,1040,188,0.712766,94,27,1,8,0,0.6,5,2,0.672265,0.051136,9,9,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1.md,MinerU,0.104927,0.151515,75,16,24,2,6,22,1096,198,0.752381,105,26,0.833333,12,2,0.153846,13,11,0.732554,0.056701,11,10,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484.md,MinerU,0.102066,0.256532,12,311,171,5,62,149,4840,842,0.557604,434,192,0.532468,77,36,0.125,8,7,0.527574,0.024204,19,18,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47.md",MinerU,0.042889,0.164,3,21,33,1,7,33,1329,250,0.633028,109,40,0.717949,39,11,0.5,2,1,0.651026,0.028689,7,7,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109.md",MinerU,0.308498,0.424915,210,621,200,41,104,104,3342,586,0.30581,327,227,0.287671,73,52,0.266667,15,11,0.422257,0.07457,39,34,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7.md",MinerU,0.105793,0.274029,25,195,74,7,38,89,2779,489,0.586331,278,115,0.625,136,51,0.826087,23,4,0.537944,0.052402,24,22,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101.md,MinerU,0.190555,0.396226,22,218,107,5,41,80,1821,318,0.371429,175,110,0.292308,65,46,0,3,3,0.389658,0.088652,25,25,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250.md",MinerU,0.215251,0.471602,675,793,522,201,161,377,9245,1567,0.248062,903,679,0.353365,416,269,-4.1875,16,83,0.421935,0.118855,191,61,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105.md",MinerU,0.084379,0.365314,14,49,58,2,30,67,1434,271,0.527919,197,93,0.090909,11,10,1,2,0,0.41446,0.049383,12,10,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27.md,MinerU,0.016408,0.064516,2,15,1,0,8,6,1097,217,0.879121,91,11,0.904762,21,2,0.75,4,1,0.906429,0.009569,2,2,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112.md,MinerU,0.055914,0.226744,3,22,27,0,9,30,930,172,0.581395,86,36,0.71875,32,9,0,1,1,0.541298,0.042945,7,7,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from the best physitians as we_page_41.md",MinerU,0.150508,0.339474,10,235,81,1,48,80,2166,380,0.513158,228,111,0.394737,38,23,0.2,5,4,0.423519,0.051051,17,16,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5.md,MinerU,0.090985,0.217918,7,143,67,1,25,64,2385,413,0.591133,203,83,0.515152,33,16,0.666667,3,1,0.571701,0.030848,12,12,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28.md",MinerU,0.043716,0.180451,2,20,42,0,7,41,1464,266,0.661538,130,44,0.666667,51,17,1,1,0,0.634581,0.034749,9,8,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99.md,MinerU,0.017857,0.098039,0,21,1,0,10,10,1232,204,0.80198,101,20,0.833333,6,1,0,1,1,0.824194,0.025773,5,5,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1.md,MinerU,0.048152,0.2,2,21,20,0,9,22,893,155,0.646341,82,29,1,3,0,0,1,1,0.585525,0.034247,5,5,1784,1775-1799
"Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in Lancashire, the first day of Dec_page_22.md",MinerU,0.191356,0.376087,6,376,105,0,71,102,2545,460,0.379747,237,147,0.225806,31,24,0.222222,9,7,0.393218,0.071979,28,27,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3.md,MinerU,0.212629,0.404494,90,42,33,1,8,27,776,89,0.586207,87,36,0.666667,24,8,-7,2,16,0.34769,0.012195,1,1,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149.md,MinerU,0.865096,0.478261,700,36,72,0,74,3,934,161,0.352941,119,77,0.625,32,12,0.96875,64,2,0.38909,0,0,0,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",OlmOCRv1,0.046992,0.10479,4,147,24,1,29,40,3724,668,0.816817,333,61,0.79798,99,20,0.333333,3,2,0.806554,0.040625,26,25,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",OlmOCRv1,0.053717,0.066667,2,120,3,0,18,9,2327,405,0.889908,218,24,0.794393,107,22,0,1,1,0.898417,0.010336,4,4,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di_page_53.md",OlmOCRv1,0.066362,0.144068,5,205,51,2,35,65,3933,708,0.76808,401,93,0.779528,127,28,-3,4,16,0.744881,0.034074,23,21,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",OlmOCRv1,0.150413,0.181009,2,268,3,0,49,12,1815,337,0.730769,182,49,0.632911,79,29,0.444444,9,5,0.757858,0.017361,5,4,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,OlmOCRv1,0.104289,0.161435,11,143,77,0,25,47,2215,446,0.72973,222,60,0.526316,76,36,-1,1,2,0.709475,0.059382,25,23,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,OlmOCRv1,0.021812,0.097778,1,19,6,1,7,14,1192,225,0.807339,109,21,0.851852,27,4,0,1,1,0.815823,0.041096,9,9,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,OlmOCRv1,0.01104,0.054662,0,18,1,0,8,9,1721,311,0.896774,155,16,0.884615,78,9,0.833333,6,1,0.901394,0.016502,5,5,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",OlmOCRv1,0.04689,0.073298,3,182,14,1,34,21,4244,764,0.864943,348,47,0.860465,172,24,0,4,4,0.886173,0.016416,12,12,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,OlmOCRv1,0.109145,0.216511,158,64,148,35,9,95,3390,642,0.674342,304,99,0.683544,158,50,1,14,0,0.651823,0.034431,23,17,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122.md,OlmOCRv1,0.081056,0.13253,2,164,12,0,32,23,2196,415,0.778761,226,50,0.743243,74,19,0,3,3,0.779866,0.039164,15,13,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1.md,OlmOCRv1,0.014888,0.045752,5,4,3,0,2,5,806,153,0.90625,64,6,0.935484,31,2,0.6,5,2,0.905029,0.006623,1,1,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1.md,OlmOCRv1,0.053777,0.110521,32,155,107,5,21,78,5467,941,0.796421,447,91,0.745098,255,65,0,2,2,0.803862,0.04,37,34,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10.md",OlmOCRv1,0.089472,0.204196,5,317,12,0,115,31,3733,715,0.771704,311,71,0.798165,109,22,0.555556,9,4,0.619662,0.04,24,24,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2.md",OlmOCRv1,0.032483,0.064635,2,172,17,0,40,30,5880,1083,0.877016,496,61,0.859574,235,33,0.333333,6,4,0.893446,0.010547,11,10,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31.md,OlmOCRv1,0.059141,0.132939,9,196,14,1,46,43,3703,677,0.75,316,79,0.720588,136,38,0.705882,17,5,0.777642,0.012658,8,8,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1.md,OlmOCRv1,0.477184,0.488235,4,1699,12,0,312,20,3594,680,0.455041,367,200,0.472028,286,151,0.764706,17,4,0.377451,0.019022,7,7,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50.md,OlmOCRv1,0.023961,0.070151,3,81,10,1,28,22,3923,727,0.887879,330,37,0.857143,63,9,0,2,2,0.875085,0.018571,13,13,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73.md,OlmOCRv1,0.035135,0.096552,12,35,5,0,8,20,1480,290,0.8,140,28,0.842105,57,9,0,1,1,0.808659,0.06383,18,18,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1.md,OlmOCRv1,0.136383,0.232376,84,181,54,13,35,41,2339,383,0.675,200,65,0.671429,140,46,0.2,10,8,0.672314,0.058172,21,17,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1.md",OlmOCRv1,0.042134,0.065549,1,150,3,0,30,13,3655,656,0.88,300,36,0.889535,172,19,0.5,6,3,0.904049,0.01278,8,8,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19.md,OlmOCRv1,0.038425,0.121951,6,26,9,2,10,13,1067,205,0.813187,91,17,0.8,45,9,0.5,4,2,0.814595,0.030457,6,6,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1.md,OlmOCRv1,0.136347,0.224742,148,235,344,22,36,160,5332,970,0.68677,514,161,0.641844,282,101,0.4,5,3,0.644593,0.075314,72,65,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41.md,OlmOCRv1,0.071035,0.136364,3,105,8,0,25,14,1633,286,0.79085,153,32,0.884615,78,9,0.25,4,3,0.784641,0.015326,4,4,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22.md,OlmOCRv1,0.013861,0.058496,0,23,5,0,11,10,2020,359,0.883436,163,19,0.9,80,8,0.666667,3,1,0.902638,0.008621,3,3,1728,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1.md,OlmOCRv1,0.018584,0.06383,0,36,1,0,18,6,1991,376,0.937853,177,11,0.933333,75,5,0.666667,3,1,0.877805,0.011173,4,4,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25.md,OlmOCRv1,0.018237,0.085837,0,22,2,0,10,10,1316,233,0.837838,111,18,0.829787,47,8,0.666667,3,1,0.853351,0.022422,5,5,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118.md",OlmOCRv1,0.127206,0.183236,345,348,35,52,82,54,5723,1026,0.736419,497,131,0.784512,297,64,0,2,2,0.78996,0.038153,38,35,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6.md,OlmOCRv1,0.010215,0.04162,6,32,12,1,14,22,4895,889,0.914286,350,30,0.882682,179,21,0,1,1,0.920579,0.01484,13,13,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41.md,OlmOCRv1,0.018357,0.051402,2,19,0,0,6,5,1144,214,0.906542,107,10,0.883721,43,5,0,2,2,0.912222,0.009615,2,2,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1.md,OlmOCRv1,0.009774,0.032895,5,16,5,0,5,10,2660,456,0.941909,241,14,0.928571,14,1,0.666667,3,1,0.933581,0.013304,6,6,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2.md,OlmOCRv1,0.017249,0.059952,3,24,10,0,9,16,2145,417,0.884211,190,22,0.868421,38,5,0.928571,14,1,0.887054,0.019608,8,7,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14.md,OlmOCRv1,0.029235,0.137778,0,38,1,0,19,12,1334,225,0.771429,105,24,0.764706,51,12,0,1,1,0.755128,0.038835,8,8,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1.md,OlmOCRv1,0.04795,0.091228,41,21,14,1,7,18,1585,285,0.846626,163,25,0.964912,57,2,0.473684,19,10,0.85238,0.014337,4,4,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64.md,OlmOCRv1,0.029187,0.120301,4,38,0,0,17,15,1439,266,0.788618,123,26,0.785714,14,3,0.5,2,1,0.79669,0.044177,11,11,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7.md",OlmOCRv1,0.014558,0.075388,2,35,2,0,16,18,2679,451,0.852814,231,34,0.892857,140,15,0,1,1,0.866607,0.02069,9,9,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74.md,OlmOCRv1,0.038828,0.107639,1,50,6,0,20,11,1468,288,0.837037,135,22,0.5,4,2,0,1,1,0.803615,0.026119,7,7,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32.md,OlmOCRv1,0.062595,0.195021,4,78,0,0,38,9,1310,241,0.87931,116,14,0.857143,28,4,0.75,12,3,0.59019,0.009852,2,2,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32.md,OlmOCRv1,0.013011,0.055276,0,14,0,0,7,4,1076,199,0.913043,92,8,0.964286,28,1,0,1,1,0.917073,0.010417,2,2,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15.md,OlmOCRv1,0.019549,0.065217,0,25,1,0,10,5,1330,230,0.882883,111,13,0.666667,9,3,0,2,2,0.900431,0.013636,3,3,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1.md",OlmOCRv1,0.018421,0.075188,0,13,1,0,5,5,760,133,0.84375,64,10,0.857143,7,1,0,1,1,0.87707,0.039062,5,5,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7.md,OlmOCRv1,0.013807,0.04918,0,18,3,0,6,9,1521,305,0.922222,180,14,0.978723,47,1,0,1,1,0.91035,0.016722,5,5,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243.md,OlmOCRv1,0.008289,0.026316,0,11,0,0,4,2,1327,228,0.962264,106,4,1,2,0,0,1,1,0.960125,0.008929,2,2,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",OlmOCRv1,0.029343,0.056643,7,148,9,0,33,22,5589,971,0.900662,453,45,0.892523,214,23,0,3,3,0.909128,0.013859,13,13,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",OlmOCRv1,0.042051,0.082707,3,156,5,0,34,21,3900,665,0.858462,325,46,0.792079,101,21,0.7,10,3,0.869279,0.012678,8,6,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,OlmOCRv1,0.014679,0.060897,1,20,3,1,9,9,1635,312,0.890411,146,16,0.928571,70,5,0.8,5,1,0.900101,0.023026,7,7,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,OlmOCRv1,0.014286,0.048718,1,7,21,1,3,15,2030,390,0.911917,193,17,0.888889,81,9,0,1,1,0.894577,0.012887,5,5,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,OlmOCRv1,0.096062,0.083067,0,161,0,0,23,3,1676,313,0.869281,153,20,0.885714,70,8,0.333333,3,2,0.899632,0.006897,2,2,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74.md,OlmOCRv1,0.040366,0.134387,33,18,2,0,8,26,1313,253,0.75,128,32,0.629032,62,23,0.8,5,1,0.743561,0.077551,19,15,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4.md,OlmOCRv1,0.060576,0.132184,1,40,20,1,9,13,1007,174,0.78022,91,20,0.69697,33,10,0,1,1,0.769737,0.060241,10,10,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51.md",OlmOCRv1,0.0696,0.125561,3,168,3,0,37,19,2500,446,0.766355,214,50,0.6625,80,27,0,3,3,0.807586,0.02445,10,9,1695,1675-1699
Child - 1690 - A discourse about trade_page_175.md,OlmOCRv1,0.023214,0.095,4,19,3,0,8,11,1120,200,0.802198,91,18,0.880952,42,5,0.8,5,1,0.82736,0.036458,7,7,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14.md,OlmOCRv1,0.029973,0.104089,2,40,2,1,14,13,1468,269,0.808511,141,27,0.76,25,6,0.75,8,2,0.830062,0.03125,8,8,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21.md,OlmOCRv1,0.010907,0.038023,0,16,0,0,6,4,1467,263,0.925,120,9,0.946429,56,3,0,1,1,0.938454,0.011673,3,3,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73.md",OlmOCRv1,0.51287,0.560847,4,1040,12,1,187,24,2059,378,0.404545,220,131,0.277778,36,26,0,3,3,0.272232,0.0625,12,11,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20.md,OlmOCRv1,0.023077,0.097345,0,15,0,0,7,4,650,113,0.804348,46,9,0.884615,26,3,0,1,1,0.845081,0,0,0,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211.md",OlmOCRv1,0.023241,0.066176,3,29,4,0,10,8,1549,272,0.856,125,18,0.692308,13,4,0.5,2,1,0.895376,0.01145,3,3,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198.md,OlmOCRv1,0.111111,0.171348,0,206,11,0,44,17,1953,356,0.710526,190,55,0.45,40,22,0.25,8,6,0.762975,0.025641,8,8,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182.md",OlmOCRv1,0.049567,0.215768,1,32,30,0,19,33,1271,241,0.776596,188,42,0.897436,78,8,0.898305,59,6,0.587695,0.013514,3,3,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230.md,OlmOCRv1,0.017332,0.053719,0,23,0,0,7,6,1327,242,0.891667,120,13,0.833333,6,1,0.888889,9,1,0.908714,0.017021,4,4,1803,1800-1824
Fox - 1800 - An address to the people of Great Britain on the propriety of abstaining from West India Sugar and Rum_page_5.md,OlmOCRv1,0.016199,0.076655,1,50,1,0,24,20,3210,574,0.856604,265,38,1,19,0,0.333333,3,2,0.861786,0.025455,14,14,1800,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4.md,OlmOCRv1,0.02046,0.048101,11,33,4,1,8,10,2346,395,0.919048,210,17,0.889908,109,12,1,6,0,0.914108,0.007732,3,3,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1.md,OlmOCRv1,0.01244,0.053435,0,17,1,0,8,6,1447,262,0.905983,117,11,0.833333,6,1,0,1,1,0.910945,0.003937,1,1,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48.md,OlmOCRv1,0.014407,0.055046,0,17,0,0,8,4,1180,218,0.914894,94,8,0.928571,42,3,0,1,1,0.916102,0.009524,2,2,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,OlmOCRv1,0.011335,0.04931,0,29,3,0,11,14,2823,507,0.900862,232,23,0.941748,103,6,0.833333,6,1,0.909777,0.012097,6,6,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12.md,OlmOCRv1,0.042707,0.080829,4,200,20,0,41,37,5245,965,0.857438,484,69,0.857143,245,35,0.666667,9,3,0.866047,0.016234,15,15,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,OlmOCRv1,0.032157,0.084821,1,40,0,0,12,7,1275,224,0.852174,115,17,0.857143,56,8,0,2,2,0.865489,0.018868,4,4,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211.md,OlmOCRv1,0.024096,0.047904,2,42,4,0,10,6,1992,334,0.923077,182,14,0.927711,83,6,0,1,1,0.924215,0.009259,3,3,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35.md",OlmOCRv1,0.031378,0.106061,1,20,2,0,7,7,733,132,0.819672,61,11,0.826087,23,4,0,1,1,0.817055,0.032,4,4,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26.md,OlmOCRv1,0.011644,0.043165,0,17,0,0,7,5,1460,278,0.917355,121,10,0.942308,52,3,0,1,1,0.928992,0.01107,3,3,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106.md",OlmOCRv1,0.100784,0.15534,1,170,9,0,33,15,1786,309,0.740741,162,42,0.608696,46,18,0.5,6,3,0.768304,0.014493,4,4,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184.md,OlmOCRv1,0.067268,0.099567,1,81,0,1,18,4,1219,231,0.86087,115,16,0.876923,65,8,0.6,5,2,0.86996,0.004673,1,1,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47.md,OlmOCRv1,0.031407,0.102686,13,75,18,0,22,43,3375,633,0.80756,291,56,0.666667,54,18,0.5,2,1,0.796463,0.032733,20,15,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1.md",OlmOCRv1,0.02292,0.085774,3,60,2,0,23,18,2836,478,0.857778,225,32,0.333333,6,4,0.5,4,2,0.848712,0.030769,14,14,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97.md",OlmOCRv1,0.092666,0.133663,4,175,8,0,32,22,2018,404,0.761905,189,45,0.375,24,15,0,3,3,0.78925,0.032258,12,11,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26.md",OlmOCRv1,0.08313,0.132898,5,189,10,0,37,24,2454,459,0.737864,206,54,0.272727,22,16,0,4,4,0.788209,0.035545,15,15,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103.md,OlmOCRv1,0.018536,0.068421,1,19,0,0,9,4,1079,190,0.921053,114,9,0.928571,14,1,0.6,5,2,0.906143,0.005525,1,1,1799,1775-1799
